Date;light target;light real;co2 target;co2 real;temp1;temp2;temp3;temp4;box_humidity;box_temperature;time elapsed
25.05.2021 16:52:34;121;121;5;5,04;39,2;31,1;33,3;34,5;65,0000009685755;40,6000006049871;30
25.05.2021 16:52:38;121;121;5;5,03;39,2;31,1;33,3;34,5;65,0000009685755;40,6000006049871;31
25.05.2021 16:52:41;121;121;5;5,03;39,2;31,1;33,3;34,5;65,0000009685755;40,6000006049871;32
25.05.2021 16:52:45;121;121;5;5,04;39,2;31,1;34,5;34,5;65,0000009685755;40,6000006049871;33
25.05.2021 16:52:48;121;121;5;5,07;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;34
25.05.2021 16:52:52;121;121;5;5,05;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;35
25.05.2021 16:52:56;121;121;5;4,97;39,2;31,1;33,3;34,5;64,9000009670854;40,6000006049871;36
25.05.2021 16:52:59;121;121;5;4,94;39,2;30;34,5;34,5;64,9000009670854;40,6000006049871;37
25.05.2021 16:53:03;121;121;5;4,98;39,2;30;33,3;34,5;64,9000009670854;40,6000006049871;38
25.05.2021 16:53:06;121;121;5;4,97;39,2;30;33,3;34,5;64,9000009670854;40,6000006049871;39
25.05.2021 16:53:10;121;121;5;5;39,2;31,1;34,5;34,5;64,9000009670854;40,6000006049871;40
25.05.2021 16:53:14;121;121;5;4,96;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;41
25.05.2021 16:53:17;121;121;5;4,92;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;42
25.05.2021 16:53:21;121;121;5;4,91;39,2;31,1;34,5;34,5;64,9000009670854;40,6000006049871;43
25.05.2021 16:53:24;121;121;5;4,92;39,2;30;34,5;34,5;64,9000009670854;40,6000006049871;44
25.05.2021 16:53:28;121;121;5;4,9;39,2;30;34,5;34,5;64,9000009670854;40,6000006049871;45
25.05.2021 16:53:32;121;121;5;4,93;39,2;31,1;34,5;34,5;64,9000009670854;40,6000006049871;46
25.05.2021 16:53:35;121;121;5;4,95;39,2;30;34,5;35,6;64,9000009670854;40,6000006049871;47
25.05.2021 16:53:39;121;121;5;4,89;39,2;31,1;34,5;34,5;64,9000009670854;40,6000006049871;48
25.05.2021 16:53:42;121;121;5;4,93;39,2;31,1;34,5;34,5;64,9000009670854;40,6000006049871;49
25.05.2021 16:53:46;121;121;5;4,93;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;50
25.05.2021 16:53:50;121;121;5;4,95;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;51
25.05.2021 16:53:53;121;121;5;4,96;39,2;31,1;34,5;35,6;64,9000009670854;40,6000006049871;52
25.05.2021 16:53:57;121;121;5;5,03;39,2;31,1;34,5;34,5;64,9000009670854;40,6000006049871;53
25.05.2021 16:54:00;121;121;5;5,09;39,2;31,1;35,6;35,6;64,9000009670854;40,7000006064773;54
25.05.2021 16:54:04;121;121;5;5,13;39,2;31,1;35,6;35,6;64,9000009670854;40,6000006049871;55
25.05.2021 16:54:08;121;121;5;5,13;39,2;31,1;34,5;34,5;64,8000009655952;40,6000006049871;56
25.05.2021 16:54:11;121;121;5;5,08;39,2;31,1;35,6;35,6;64,8000009655952;40,6000006049871;57
25.05.2021 16:54:15;121;121;5;5,13;39,2;31,1;35,6;35,6;64,8000009655952;40,6000006049871;58
25.05.2021 16:54:18;121;121;5;5,13;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;59
25.05.2021 16:54:22;121;121;5;5,13;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;60
25.05.2021 16:54:26;121;121;5;5,13;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;61
25.05.2021 16:54:29;121;121;5;5,1;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;62
25.05.2021 16:54:33;121;121;5;5,13;39,2;31,1;35,6;34,5;64,8000009655952;40,7000006064773;63
25.05.2021 16:54:36;121;121;5;5,11;39,2;31,1;35,6;34,5;64,8000009655952;40,7000006064773;64
25.05.2021 16:54:40;121;121;5;5,11;39,2;31,1;35,6;34,5;64,8000009655952;40,7000006064773;65
25.05.2021 16:54:44;121;121;5;5,12;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;66
25.05.2021 16:54:47;121;121;5;5,12;39,2;31,1;35,6;34,5;64,8000009655952;40,7000006064773;67
25.05.2021 16:54:51;121;121;5;5,06;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;68
25.05.2021 16:54:54;121;121;5;5,03;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;69
25.05.2021 16:54:58;121;121;5;5,01;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;70
25.05.2021 16:55:02;121;121;5;4,99;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;71
25.05.2021 16:55:05;121;121;5;4,96;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;72
25.05.2021 16:55:09;121;121;5;4,99;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;73
25.05.2021 16:55:13;121;121;5;4,97;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;74
25.05.2021 16:55:16;121;121;5;4,98;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;75
25.05.2021 16:55:20;121;121;5;5;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;76
25.05.2021 16:55:23;121;121;5;5;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;77
25.05.2021 16:55:27;121;121;5;5,02;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;78
25.05.2021 16:55:30;121;121;5;5,02;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;79
25.05.2021 16:55:34;121;121;5;4,97;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;80
25.05.2021 16:55:38;121;121;5;4,95;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;81
25.05.2021 16:55:41;121;121;5;4,95;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;82
25.05.2021 16:55:45;121;121;5;4,91;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;83
25.05.2021 16:55:48;121;121;5;4,9;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;84
25.05.2021 16:55:52;121;121;5;4,9;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;85
25.05.2021 16:55:56;121;121;5;4,89;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;86
25.05.2021 16:55:59;121;121;5;4,89;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;87
25.05.2021 16:56:03;121;121;5;4,88;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;88
25.05.2021 16:56:06;121;121;5;4,85;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;89
25.05.2021 16:56:10;121;121;5;4,91;39,2;31,1;35,6;35,6;64,8000009655952;40,7000006064773;90
25.05.2021 16:56:14;121;121;5;4,94;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;91
25.05.2021 16:56:17;121;121;5;4,98;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;92
25.05.2021 16:56:21;121;121;5;5;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;93
25.05.2021 16:56:25;121;121;5;5,06;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;94
25.05.2021 16:56:28;121;121;5;5,08;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;95
25.05.2021 16:56:32;121;121;5;5,11;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;96
25.05.2021 16:56:35;121;121;5;5,07;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;97
25.05.2021 16:56:39;121;121;5;5,02;39,2;32,2;34,5;35,6;64,8000009655952;40,7000006064773;98
25.05.2021 16:56:43;121;121;5;5,04;39,2;32,2;34,5;35,6;64,8000009655952;40,7000006064773;99
25.05.2021 16:56:46;121;121;5;5,03;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;100
25.05.2021 16:56:50;121;121;5;5,04;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;101
25.05.2021 16:56:53;121;121;5;5,05;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;102
25.05.2021 16:56:57;121;121;5;5,03;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;103
25.05.2021 16:57:01;121;121;5;5,06;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;104
25.05.2021 16:57:04;121;121;5;5;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;105
25.05.2021 16:57:08;121;121;5;5,03;39,2;30;34,5;35,6;64,8000009655952;40,7000006064773;106
25.05.2021 16:57:11;121;121;5;4,99;39,2;31,1;33,3;35,6;64,8000009655952;40,7000006064773;107
25.05.2021 16:57:15;121;121;5;4,98;39,2;30;34,5;35,6;64,8000009655952;40,7000006064773;108
25.05.2021 16:57:19;121;121;5;4,94;39,2;30;34,5;35,6;64,8000009655952;40,7000006064773;109
25.05.2021 16:57:22;121;121;5;4,99;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;110
25.05.2021 16:57:26;121;121;5;4,98;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;111
25.05.2021 16:57:29;121;121;5;4,98;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;112
25.05.2021 16:57:33;121;121;5;4,94;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;113
25.05.2021 16:57:37;121;121;5;4,91;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;114
25.05.2021 16:57:40;121;121;5;4,94;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;115
25.05.2021 16:57:44;121;121;5;4,94;39,2;31,1;34,5;35,6;64,8000009655952;40,7000006064773;116
25.05.2021 16:57:47;121;121;5;4,93;39,2;30;33,3;35,6;64,8000009655952;40,7000006064773;117
25.05.2021 16:57:51;121;121;5;4,98;39,2;31,1;34,5;35,6;64,7000009641051;40,7000006064773;118
25.05.2021 16:57:55;121;121;5;4,99;39,2;31,1;34,5;35,6;64,7000009641051;40,7000006064773;119
25.05.2021 16:57:58;121;121;5;5,11;39,2;31,1;34,5;35,6;64,7000009641051;40,7000006064773;120
25.05.2021 16:58:02;121;121;5;5,15;39,2;30;33,3;35,6;64,7000009641051;40,7000006064773;121
25.05.2021 16:58:05;121;121;5;5,15;39,2;30;33,3;35,6;64,7000009641051;40,7000006064773;122
25.05.2021 16:58:09;121;121;5;5,18;39,2;31,1;34,5;35,6;64,7000009641051;40,7000006064773;123
25.05.2021 16:58:13;121;121;5;5,17;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;124
25.05.2021 16:58:16;121;121;5;5,15;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;125
25.05.2021 16:58:20;121;121;5;5,08;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;126
25.05.2021 16:58:23;121;121;5;5,12;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;127
25.05.2021 16:58:27;121;121;5;5,06;39,2;30;33,3;34,5;64,600000962615;40,7000006064773;128
25.05.2021 16:58:31;121;121;5;5,07;39,2;30;33,3;34,5;64,600000962615;40,7000006064773;129
25.05.2021 16:58:34;121;121;5;5,06;39,2;31,1;33,3;34,5;64,600000962615;40,7000006064773;130
25.05.2021 16:58:38;121;121;5;5,08;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;131
25.05.2021 16:58:41;121;121;5;5,09;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;132
25.05.2021 16:58:45;121;121;5;5,09;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;133
25.05.2021 16:58:49;121;121;5;5,02;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;134
25.05.2021 16:58:52;121;121;5;5,07;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;135
25.05.2021 16:58:56;121;121;5;5,08;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;136
25.05.2021 16:58:59;121;121;5;5,06;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;137
25.05.2021 16:59:03;121;121;5;5,04;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;138
25.05.2021 16:59:07;121;121;5;5,04;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;139
25.05.2021 16:59:10;121;121;5;5,08;39,2;30;34,5;35,6;64,600000962615;40,7000006064773;140
25.05.2021 16:59:14;121;121;5;5,03;39,2;31,1;34,5;34,5;64,600000962615;40,8000006079674;141
25.05.2021 16:59:17;121;121;5;5,05;39,2;31,1;34,5;34,5;64,600000962615;40,7000006064773;142
25.05.2021 16:59:21;121;121;5;5,04;39,2;31,1;34,5;35,6;64,7000009641051;40,7000006064773;143
25.05.2021 16:59:25;121;121;5;5,02;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;144
25.05.2021 16:59:28;121;121;5;5,06;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;145
25.05.2021 16:59:32;121;121;5;5,04;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;146
25.05.2021 16:59:35;121;121;5;5,02;39,2;31,1;33,3;34,5;64,600000962615;40,7000006064773;147
25.05.2021 16:59:39;121;121;5;4,95;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;148
25.05.2021 16:59:43;121;121;5;4,97;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;149
25.05.2021 16:59:46;121;121;5;4,99;39,2;31,1;33,3;35,6;64,600000962615;40,7000006064773;150
25.05.2021 16:59:50;121;121;5;4,98;39,2;31,1;33,3;34,5;64,600000962615;40,7000006064773;151
25.05.2021 16:59:53;121;121;5;4,97;39,2;31,1;33,3;34,5;64,600000962615;40,7000006064773;152
25.05.2021 16:59:57;121;121;5;4,98;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;153
25.05.2021 17:00:01;121;121;5;4,97;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;154
25.05.2021 17:00:04;121;121;5;4,95;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;155
25.05.2021 17:00:08;121;121;5;4,94;39,2;31,1;33,3;35,6;64,8000009655952;40,7000006064773;156
25.05.2021 17:00:11;121;121;5;4,95;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;157
25.05.2021 17:00:15;121;121;5;4,94;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;158
25.05.2021 17:00:19;121;121;5;4,9;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;159
25.05.2021 17:00:22;121;121;5;4,95;39,2;31,1;33,3;35,6;64,600000962615;40,8000006079674;160
25.05.2021 17:00:26;121;121;5;4,98;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;161
25.05.2021 17:00:29;121;121;5;5;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;162
25.05.2021 17:00:33;121;121;5;5;39,2;30;34,5;35,6;64,600000962615;40,8000006079674;163
25.05.2021 17:00:37;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,7000006064773;164
25.05.2021 17:00:40;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;165
25.05.2021 17:00:44;121;121;5;4,99;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;166
25.05.2021 17:00:47;121;121;5;5,01;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;167
25.05.2021 17:00:51;121;121;5;5,04;39,2;31,1;33,3;35,6;64,5000009611249;40,8000006079674;168
25.05.2021 17:00:55;121;121;5;5,04;39,2;31,1;33,3;35,6;64,5000009611249;40,8000006079674;169
25.05.2021 17:00:58;121;121;5;5,05;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;170
25.05.2021 17:01:02;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;171
25.05.2021 17:01:05;121;121;5;5,04;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;172
25.05.2021 17:01:09;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;173
25.05.2021 17:01:13;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;174
25.05.2021 17:01:16;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;175
25.05.2021 17:01:20;121;121;5;5,02;39,2;31,1;33,3;34,5;64,600000962615;40,8000006079674;176
25.05.2021 17:01:23;121;121;5;5,03;39,2;31,1;33,3;34,5;64,600000962615;40,8000006079674;177
25.05.2021 17:01:27;121;121;5;5,04;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;178
25.05.2021 17:01:31;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;179
25.05.2021 17:01:34;121;121;5;5,03;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;180
25.05.2021 17:01:38;121;121;5;5,02;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;181
25.05.2021 17:01:41;121;121;5;4,98;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;182
25.05.2021 17:01:45;121;121;5;4,98;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;183
25.05.2021 17:01:49;121;121;5;4,96;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;184
25.05.2021 17:01:52;121;121;5;4,93;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;185
25.05.2021 17:01:56;121;121;5;4,94;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;186
25.05.2021 17:01:59;121;121;5;4,94;39,2;30;34,5;35,6;64,600000962615;40,8000006079674;187
25.05.2021 17:02:03;121;121;5;4,94;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;188
25.05.2021 17:02:07;121;121;5;4,93;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;189
25.05.2021 17:02:10;121;121;5;4,93;39,2;30;34,5;34,5;64,600000962615;40,8000006079674;190
25.05.2021 17:02:14;121;121;5;4,93;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;191
25.05.2021 17:02:17;121;121;5;4,97;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;192
25.05.2021 17:02:21;121;121;5;4,98;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;193
25.05.2021 17:02:25;121;121;5;5,07;39,2;31,1;34,5;35,6;64,600000962615;40,8000006079674;194
25.05.2021 17:02:28;121;121;5;5,11;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;195
25.05.2021 17:02:32;121;121;5;5,08;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;196
25.05.2021 17:02:35;121;121;5;5,13;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;197
25.05.2021 17:02:39;121;121;5;5,13;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;198
25.05.2021 17:02:43;121;121;5;5,09;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;199
25.05.2021 17:02:46;121;121;5;5,12;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;200
25.05.2021 17:02:50;121;121;5;5,14;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;201
25.05.2021 17:02:53;121;121;5;5,15;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;202
25.05.2021 17:02:57;121;121;5;5,08;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;203
25.05.2021 17:03:01;121;121;5;5,08;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;204
25.05.2021 17:03:04;121;121;5;5,1;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;205
25.05.2021 17:03:08;121;121;5;5,05;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;206
25.05.2021 17:03:11;121;121;5;5,05;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;207
25.05.2021 17:03:15;121;121;5;5,09;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;208
25.05.2021 17:03:19;121;121;5;5,08;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;209
25.05.2021 17:03:22;121;121;5;5,02;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;210
25.05.2021 17:03:26;121;121;5;5;39,2;32,2;34,5;35,6;64,5000009611249;40,8000006079674;211
25.05.2021 17:03:29;121;121;5;5,04;39,2;32,2;34,5;35,6;64,5000009611249;40,8000006079674;212
25.05.2021 17:03:33;121;121;5;5,04;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;213
25.05.2021 17:03:37;121;121;5;5,04;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;214
25.05.2021 17:03:40;121;121;5;4,99;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;215
25.05.2021 17:03:44;121;121;5;5,02;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;216
25.05.2021 17:03:47;121;121;5;5,04;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;217
25.05.2021 17:03:51;121;121;5;5;39,2;30;34,5;34,5;64,5000009611249;40,8000006079674;218
25.05.2021 17:03:55;121;121;5;4,98;39,2;30;34,5;34,5;64,5000009611249;40,8000006079674;219
25.05.2021 17:03:58;121;121;5;5;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;220
25.05.2021 17:04:02;121;121;5;5,05;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;221
25.05.2021 17:04:05;121;121;5;4,99;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;222
25.05.2021 17:04:09;121;121;5;4,98;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;223
25.05.2021 17:04:13;121;121;5;4,98;39,2;30;34,5;35,6;64,5000009611249;40,8000006079674;224
25.05.2021 17:04:16;121;121;5;5;39,2;30;34,5;35,6;64,5000009611249;40,8000006079674;225
25.05.2021 17:04:20;121;121;5;4,96;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;226
25.05.2021 17:04:23;121;121;5;4,97;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;227
25.05.2021 17:04:27;121;121;5;4,91;39,2;31,1;34,5;34,5;64,5000009611249;40,8000006079674;228
25.05.2021 17:04:31;121;121;5;4,93;39,2;31,1;34,5;34,5;64,5000009611249;40,8000006079674;229
25.05.2021 17:04:34;121;121;5;4,88;39,2;31,1;33,3;35,6;64,5000009611249;40,8000006079674;230
25.05.2021 17:04:38;121;121;5;4,9;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;231
25.05.2021 17:04:41;121;121;5;4,96;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;232
25.05.2021 17:04:45;121;121;5;4,97;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;233
25.05.2021 17:04:49;121;121;5;5,01;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;234
25.05.2021 17:04:52;121;121;5;5,07;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;235
25.05.2021 17:04:56;121;121;5;5,13;39,2;31,1;33,3;35,6;64,5000009611249;40,8000006079674;236
25.05.2021 17:04:59;121;121;5;5,11;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;237
25.05.2021 17:05:03;121;121;5;5,12;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;238
25.05.2021 17:05:07;121;121;5;5,12;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;239
25.05.2021 17:05:10;121;121;5;5,08;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;240
25.05.2021 17:05:14;121;121;5;5,06;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;241
25.05.2021 17:05:17;121;121;5;5,05;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;242
25.05.2021 17:05:21;121;121;5;5,05;39,2;31,1;33,3;35,6;64,5000009611249;40,8000006079674;243
25.05.2021 17:05:25;121;121;5;5,09;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;244
25.05.2021 17:05:28;121;121;5;5,13;39,2;31,1;34,5;35,6;64,5000009611249;40,8000006079674;245
25.05.2021 17:05:32;121;121;5;5,08;39,2;31,1;33,3;35,6;64,5000009611249;40,8000006079674;246
